Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,Operations,Intergovernmental Relations,Grants Administration,Personnel Services,Permanent Employees,$167020.83,$167020.83,Permanent Employees, General Fund , Tax Supported Funds ,150200,51000
2015,Education,Boston Public Schools,BPS Human Resources,Personnel Services,Permanent Employees,$14181091.00,$14181091.00,Permanent Employees, General Fund , Tax Supported Funds ,101070,51000
2015,Education,Boston Public Schools,BPS Human Resources,Personnel Services,Emergency Employees,$250000.00,$250000.00,Emergency Employees, General Fund , Tax Supported Funds ,101070,51100
2015,Education,Boston Public Schools,BPS Human Resources,Personnel Services,Overtime,$846217.20,$846217.20,Overtime, General Fund , Tax Supported Funds ,101070,51200
2015,Education,Boston Public Schools,McKinley Voc,Personnel Services,Permanent Employees,$10188686.70,$10188686.70,Permanent Employees, General Fund , Tax Supported Funds ,101079,51000
2015,Education,Boston Public Schools,McKinley Voc,Personnel Services,Emergency Employees,$28500.00,$28500.00,Emergency Employees, General Fund , Tax Supported Funds ,101079,51100
2015,Education,Boston Public Schools,McKinley Voc,Personnel Services,Overtime,$10000.00,$10000.00,Overtime, General Fund , Tax Supported Funds ,101079,51200
2015,Education,Boston Public Schools,BPS Transportation,Personnel Services,Permanent Employees,$2677204.30,$2677204.30,Permanent Employees, General Fund , Tax Supported Funds ,101081,51000
2015,Education,Boston Public Schools,BPS Transportation,Personnel Services,Emergency Employees,$350000.00,$350000.00,Emergency Employees, General Fund , Tax Supported Funds ,101081,51100
2015,Education,Boston Public Schools,BPS Transportation,Personnel Services,Overtime,$41845.00,$41845.00,Overtime, General Fund , Tax Supported Funds ,101081,51200
2015,Education,Boston Public Schools,BPS Transportation,Personnel Services,Part-Time Employee,$7278836.99,$7278836.99,Part-Time Employee, General Fund , Tax Supported Funds ,101081,51300
2015,Education,Boston Public Schools,Info & Instr Technology,Personnel Services,Permanent Employees,$4371814.98,$4371814.98,Permanent Employees, General Fund , Tax Supported Funds ,101084,51000
2015,Education,Boston Public Schools,Info & Instr Technology,Personnel Services,Emergency Employees,$10811.00,$10811.00,Emergency Employees, General Fund , Tax Supported Funds ,101084,51100
2015,Education,Boston Public Schools,Info & Instr Technology,Personnel Services,Overtime,$22728.00,$22728.00,Overtime, General Fund , Tax Supported Funds ,101084,51200
2015,Education,Boston Public Schools,BPS Labor Relations,Personnel Services,Permanent Employees,$637172.83,$637172.83,Permanent Employees, General Fund , Tax Supported Funds ,101086,51000
2015,Education,Boston Public Schools,BPS Labor Relations,Personnel Services,Overtime,$31522.00,$31522.00,Overtime, General Fund , Tax Supported Funds ,101086,51200
2015,Education,Boston Public Schools,Enrollment Services,Personnel Services,Permanent Employees,$788824.37,$788824.37,Permanent Employees, General Fund , Tax Supported Funds ,101089,51000
2015,Education,Boston Public Schools,Enrollment Services,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101089,51200
2015,Education,Boston Public Schools,Enrollment Services,Personnel Services,Part-Time Employee,$0.00,$0.00,Part-Time Employee, General Fund , Tax Supported Funds ,101089,51300
2015,Education,Boston Public Schools,Counseling & Intervention Cent,Personnel Services,Permanent Employees,$888543.36,$888543.36,Permanent Employees, General Fund , Tax Supported Funds ,101091,51000
2015,Education,Boston Public Schools,Counseling & Intervention Cent,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101091,51100
2015,Education,Boston Public Schools,Counseling & Intervention Cent,Personnel Services,Overtime,$105937.00,$105937.00,Overtime, General Fund , Tax Supported Funds ,101091,51200
2015,Education,Boston Public Schools,School Safety Service,Personnel Services,Permanent Employees,$3833712.04,$3833712.04,Permanent Employees, General Fund , Tax Supported Funds ,101095,51000
2015,Education,Boston Public Schools,School Safety Service,Personnel Services,Overtime,$197173.00,$197173.00,Overtime, General Fund , Tax Supported Funds ,101095,51200
2015,Education,Boston Public Schools,Office of Budget Management,Personnel Services,Permanent Employees,$2832238.90,$2832238.90,Permanent Employees, General Fund , Tax Supported Funds ,101006,51000
2015,Education,Boston Public Schools,Food & Nutrition Svc,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101097,51000
2015,Education,Boston Public Schools,Office of Budget Management,Personnel Services,Emergency Employees,$522223.00,$522223.00,Emergency Employees, General Fund , Tax Supported Funds ,101006,51100
2015,Education,Boston Public Schools,Athletics,Personnel Services,Permanent Employees,$337409.19,$337409.19,Permanent Employees, General Fund , Tax Supported Funds ,101105,51000
2015,Education,Boston Public Schools,Athletics,Personnel Services,Part-Time Employee,$1803769.00,$1803769.00,Part-Time Employee, General Fund , Tax Supported Funds ,101105,51300
2015,Education,Boston Public Schools,Office of Budget Management,Personnel Services,Overtime,$85000.00,$85000.00,Overtime, General Fund , Tax Supported Funds ,101006,51200
2015,Education,Boston Public Schools,Office of Budget Management,Personnel Services,Part-Time Employee,$247167.33,$247167.33,Part-Time Employee, General Fund , Tax Supported Funds ,101006,51300
2015,Education,Boston Public Schools,English Language Learn,Personnel Services,Permanent Employees,$909624.16,$909624.16,Permanent Employees, General Fund , Tax Supported Funds ,101107,51000
2015,Education,Boston Public Schools,English Language Learn,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101107,51100
2015,Education,Boston Public Schools,English Language Learn,Personnel Services,Overtime,$135058.00,$135058.00,Overtime, General Fund , Tax Supported Funds ,101107,51200
2015,Education,Boston Public Schools,English Language Learn,Personnel Services,Part-Time Employee,$0.00,$0.00,Part-Time Employee, General Fund , Tax Supported Funds ,101107,51300
2015,Education,Boston Public Schools,Career & Technical Ed,Personnel Services,Permanent Employees,$141973.31,$141973.31,Permanent Employees, General Fund , Tax Supported Funds ,101113,51000
2015,Education,Boston Public Schools,Literacy,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101121,51200
2015,Education,Boston Public Schools,Summer School Program,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101128,51200
2015,Education,Boston Public Schools,Equity,Personnel Services,Permanent Employees,$507529.37,$507529.37,Permanent Employees, General Fund , Tax Supported Funds ,101007,51000
2015,Education,Boston Public Schools,BPS Tech Boston Program,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101145,51000
2015,Education,Boston Public Schools,BPS Tech Boston Program,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101145,51100
2015,Education,Boston Public Schools,Equity,Personnel Services,Emergency Employees,$1789.00,$1789.00,Emergency Employees, General Fund , Tax Supported Funds ,101007,51100
2015,Education,Boston Public Schools,Equity,Personnel Services,Overtime,$3000.00,$3000.00,Overtime, General Fund , Tax Supported Funds ,101007,51200
2015,Education,Boston Public Schools,Adult Education,Personnel Services,Permanent Employees,$418451.80,$418451.80,Permanent Employees, General Fund , Tax Supported Funds ,101151,51000
2015,Education,Boston Public Schools,Adult Education,Personnel Services,Emergency Employees,$58000.00,$58000.00,Emergency Employees, General Fund , Tax Supported Funds ,101151,51100
2015,Education,Boston Public Schools,Adult Education,Personnel Services,Overtime,$72330.60,$72330.60,Overtime, General Fund , Tax Supported Funds ,101151,51200
2015,Education,Boston Public Schools,Carter Center,Personnel Services,Permanent Employees,$948638.14,$948638.14,Permanent Employees, General Fund , Tax Supported Funds ,101165,51000
2015,Education,Boston Public Schools,Carter Center,Personnel Services,Emergency Employees,$7000.00,$7000.00,Emergency Employees, General Fund , Tax Supported Funds ,101165,51100
2015,Education,Boston Public Schools,Carter Center,Personnel Services,Overtime,$5000.00,$5000.00,Overtime, General Fund , Tax Supported Funds ,101165,51200
2015,Education,Boston Public Schools,Unified Student Svc,Personnel Services,Permanent Employees,$342341.53,$342341.53,Permanent Employees, General Fund , Tax Supported Funds ,101169,51000
2015,Education,Boston Public Schools,Unified Student Svc,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101169,51100
2015,Education,Boston Public Schools,Unified Student Svc,Personnel Services,Overtime,$509660.00,$509660.00,Overtime, General Fund , Tax Supported Funds ,101169,51200
2015,Education,Boston Public Schools,Achievement Gap,Personnel Services,Permanent Employees,$1712897.32,$1712897.32,Permanent Employees, General Fund , Tax Supported Funds ,101009,51000
2015,Education,Boston Public Schools,Superintendent,Personnel Services,Permanent Employees,$643391.52,$643391.52,Permanent Employees, General Fund , Tax Supported Funds ,101010,51000
2015,Education,Boston Public Schools,BPS Special Education,Personnel Services,Permanent Employees,$32127003.43,$32127003.43,Permanent Employees, General Fund , Tax Supported Funds ,101170,51000
2015,Education,Boston Public Schools,BPS Special Education,Personnel Services,Emergency Employees,$839195.00,$839195.00,Emergency Employees, General Fund , Tax Supported Funds ,101170,51100
2015,Education,Boston Public Schools,BPS Special Education,Personnel Services,Overtime,$185728.88,$185728.88,Overtime, General Fund , Tax Supported Funds ,101170,51200
2015,Education,Boston Public Schools,Health Service,Personnel Services,Permanent Employees,$1098297.81,$1098297.81,Permanent Employees, General Fund , Tax Supported Funds ,101180,51000
2015,Education,Boston Public Schools,Health Service,Personnel Services,Emergency Employees,$2501.00,$2501.00,Emergency Employees, General Fund , Tax Supported Funds ,101180,51100
2015,Education,Boston Public Schools,Health Service,Personnel Services,Overtime,$1.00,$1.00,Overtime, General Fund , Tax Supported Funds ,101180,51200
2015,Education,Boston Public Schools,Hearings-Appeals & Attend,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101181,51000
2015,Education,Boston Public Schools,Early Learning Services,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101013,51000
2015,Education,Boston Public Schools,Counseling Service,Personnel Services,Permanent Employees,$6315336.93,$6315336.93,Permanent Employees, General Fund , Tax Supported Funds ,101182,51000
2015,Education,Boston Public Schools,Counseling Service,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101182,51100
2015,Education,Boston Public Schools,Counseling Service,Personnel Services,Overtime,$4526.00,$4526.00,Overtime, General Fund , Tax Supported Funds ,101182,51200
2015,Education,Boston Public Schools,Early Learning Services,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101013,51100
2015,Education,Boston Public Schools,Early Learning Services,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101013,51200
2015,Education,Boston Public Schools,Newcomers Academy,Personnel Services,Permanent Employees,$2284385.26,$2284385.26,Permanent Employees, General Fund , Tax Supported Funds ,101190,51000
2015,Education,Boston Public Schools,Newcomers Academy,Personnel Services,Emergency Employees,$30945.00,$30945.00,Emergency Employees, General Fund , Tax Supported Funds ,101190,51100
2015,Education,Boston Public Schools,Newcomers Academy,Personnel Services,Overtime,$1022.00,$1022.00,Overtime, General Fund , Tax Supported Funds ,101190,51200
2015,Education,Boston Public Schools,Adams Elementary School,Personnel Services,Permanent Employees,$2556153.16,$2556153.16,Permanent Employees, General Fund , Tax Supported Funds ,101203,51000
2015,Education,Boston Public Schools,Adams Elementary School,Personnel Services,Emergency Employees,$7000.00,$7000.00,Emergency Employees, General Fund , Tax Supported Funds ,101203,51100
2015,Education,Boston Public Schools,Adams Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101203,51200
2015,Education,Boston Public Schools,Adams Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101203,51300
2015,Education,Boston Public Schools,Early Ed Classes at Fifield,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101204,51000
2015,Education,Boston Public Schools,Early Ed Classes at Fifield,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101204,51100
2015,Education,Boston Public Schools,Early Ed Classes at Fifield,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101204,51200
2015,Education,Boston Public Schools,Early Ed Classes at Fifield,Personnel Services,Part-Time Employee,$0.00,$0.00,Part-Time Employee, General Fund , Tax Supported Funds ,101204,51300
2015,Education,Boston Public Schools,Alighieri Montessori School,Personnel Services,Permanent Employees,$758888.65,$758888.65,Permanent Employees, General Fund , Tax Supported Funds ,101206,51000
2015,Education,Boston Public Schools,Alighieri Montessori School,Personnel Services,Emergency Employees,$7419.60,$7419.60,Emergency Employees, General Fund , Tax Supported Funds ,101206,51100
2015,Education,Boston Public Schools,Alighieri Montessori School,Personnel Services,Part-Time Employee,$8222.00,$8222.00,Part-Time Employee, General Fund , Tax Supported Funds ,101206,51300
2015,Education,Boston Public Schools,Ellison/Parks EES,Personnel Services,Permanent Employees,$2327240.54,$2327240.54,Permanent Employees, General Fund , Tax Supported Funds ,101209,51000
2015,Education,Boston Public Schools,Ellison/Parks EES,Personnel Services,Emergency Employees,$45784.00,$45784.00,Emergency Employees, General Fund , Tax Supported Funds ,101209,51100
2015,Education,Boston Public Schools,Ellison/Parks EES,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101209,51200
2015,Education,Boston Public Schools,Ellison/Parks EES,Personnel Services,Part-Time Employee,$142563.50,$142563.50,Part-Time Employee, General Fund , Tax Supported Funds ,101209,51300
2015,Education,Boston Public Schools,Bates Elementary School,Personnel Services,Permanent Employees,$2180030.86,$2180030.86,Permanent Employees, General Fund , Tax Supported Funds ,101217,51000
2015,Education,Boston Public Schools,Bates Elementary School,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101217,51100
2015,Education,Boston Public Schools,Bates Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101217,51200
2015,Education,Boston Public Schools,Bates Elementary School,Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101217,51300
2015,Education,Boston Public Schools,Beethoven Elementary School,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101219,51000
2015,Education,Boston Public Schools,Beethoven Elementary School,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101219,51100
2015,Education,Boston Public Schools,Beethoven Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101219,51200
2015,Education,Boston Public Schools,Beethoven Elementary School,Personnel Services,Part-Time Employee,$0.00,$0.00,Part-Time Employee, General Fund , Tax Supported Funds ,101219,51300
2015,Education,Boston Public Schools,BPS Legal Advisor,Personnel Services,Permanent Employees,$47939.34,$47939.34,Permanent Employees, General Fund , Tax Supported Funds ,101014,51000
2015,Education,Boston Public Schools,Blackstone Elementary School,Personnel Services,Permanent Employees,$5243184.40,$5243184.40,Permanent Employees, General Fund , Tax Supported Funds ,101223,51000
2015,Education,Boston Public Schools,Blackstone Elementary School,Personnel Services,Emergency Employees,$72224.59,$72224.59,Emergency Employees, General Fund , Tax Supported Funds ,101223,51100
2015,Education,Boston Public Schools,Blackstone Elementary School,Personnel Services,Overtime,$3199.00,$3199.00,Overtime, General Fund , Tax Supported Funds ,101223,51200
2015,Education,Boston Public Schools,Blackstone Elementary School,Personnel Services,Part-Time Employee,$65776.00,$65776.00,Part-Time Employee, General Fund , Tax Supported Funds ,101223,51300
2015,Education,Boston Public Schools,Mission Hill K-8,Personnel Services,Permanent Employees,$2059882.97,$2059882.97,Permanent Employees, General Fund , Tax Supported Funds ,101224,51000
2015,Education,Boston Public Schools,Mission Hill K-8,Personnel Services,Emergency Employees,$20000.00,$20000.00,Emergency Employees, General Fund , Tax Supported Funds ,101224,51100
2015,Education,Boston Public Schools,Mission Hill K-8,Personnel Services,Overtime,$52780.00,$52780.00,Overtime, General Fund , Tax Supported Funds ,101224,51200
2015,Education,Boston Public Schools,Mission Hill K-8,Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101224,51300
2015,Education,Boston Public Schools,Bradley Elementary School,Personnel Services,Permanent Employees,$2266112.14,$2266112.14,Permanent Employees, General Fund , Tax Supported Funds ,101229,51000
2015,Education,Boston Public Schools,Bradley Elementary School,Personnel Services,Emergency Employees,$5000.00,$5000.00,Emergency Employees, General Fund , Tax Supported Funds ,101229,51100
2015,Education,Boston Public Schools,Bradley Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101229,51200
2015,Education,Boston Public Schools,Bradley Elementary School,Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101229,51300
2015,Education,Boston Public Schools,Development,Personnel Services,Permanent Employees,$0.00,$0.00,Permanent Employees, General Fund , Tax Supported Funds ,101016,51000
2015,Education,Boston Public Schools,Channing Elementary School,Personnel Services,Permanent Employees,$2515097.59,$2515097.59,Permanent Employees, General Fund , Tax Supported Funds ,101239,51000
2015,Education,Boston Public Schools,Channing Elementary School,Personnel Services,Emergency Employees,$21205.00,$21205.00,Emergency Employees, General Fund , Tax Supported Funds ,101239,51100
2015,Education,Boston Public Schools,Channing Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101239,51300
2015,Education,Boston Public Schools,Teaching & Learning,Personnel Services,Permanent Employees,$3760265.53,$3760265.53,Permanent Employees, General Fund , Tax Supported Funds ,101018,51000
2015,Education,Boston Public Schools,Chittick Elementary School,Personnel Services,Permanent Employees,$2848945.83,$2848945.83,Permanent Employees, General Fund , Tax Supported Funds ,101247,51000
2015,Education,Boston Public Schools,Chittick Elementary School,Personnel Services,Emergency Employees,$500.00,$500.00,Emergency Employees, General Fund , Tax Supported Funds ,101247,51100
2015,Education,Boston Public Schools,Chittick Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101247,51200
2015,Education,Boston Public Schools,Chittick Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101247,51300
2015,Education,Boston Public Schools,Teaching & Learning,Personnel Services,Emergency Employees,$11305.00,$11305.00,Emergency Employees, General Fund , Tax Supported Funds ,101018,51100
2015,Education,Boston Public Schools,Clap Elementary School,Personnel Services,Permanent Employees,$1571168.80,$1571168.80,Permanent Employees, General Fund , Tax Supported Funds ,101249,51000
2015,Education,Boston Public Schools,Clap Elementary School,Personnel Services,Emergency Employees,$12666.00,$12666.00,Emergency Employees, General Fund , Tax Supported Funds ,101249,51100
2015,Education,Boston Public Schools,Clap Elementary School,Personnel Services,Overtime,$28320.00,$28320.00,Overtime, General Fund , Tax Supported Funds ,101249,51200
2015,Education,Boston Public Schools,Clap Elementary School,Personnel Services,Part-Time Employee,$16444.00,$16444.00,Part-Time Employee, General Fund , Tax Supported Funds ,101249,51300
2015,Education,Boston Public Schools,Teaching & Learning,Personnel Services,Overtime,$145999.00,$145999.00,Overtime, General Fund , Tax Supported Funds ,101018,51200
2015,Education,Boston Public Schools,Condon Elementary School,Personnel Services,Permanent Employees,$6420980.61,$6420980.61,Permanent Employees, General Fund , Tax Supported Funds ,101251,51000
2015,Education,Boston Public Schools,Condon Elementary School,Personnel Services,Emergency Employees,$43616.70,$43616.70,Emergency Employees, General Fund , Tax Supported Funds ,101251,51100
2015,Education,Boston Public Schools,Condon Elementary School,Personnel Services,Overtime,$9069.00,$9069.00,Overtime, General Fund , Tax Supported Funds ,101251,51200
2015,Education,Boston Public Schools,Condon Elementary School,Personnel Services,Part-Time Employee,$82220.00,$82220.00,Part-Time Employee, General Fund , Tax Supported Funds ,101251,51300
2015,Education,Boston Public Schools,Conley Elementary School,Personnel Services,Permanent Employees,$2139455.80,$2139455.80,Permanent Employees, General Fund , Tax Supported Funds ,101253,51000
2015,Education,Boston Public Schools,Conley Elementary School,Personnel Services,Emergency Employees,$0.00,$0.00,Emergency Employees, General Fund , Tax Supported Funds ,101253,51100
2015,Education,Boston Public Schools,Conley Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101253,51200
2015,Education,Boston Public Schools,Conley Elementary School,Personnel Services,Part-Time Employee,$24666.00,$24666.00,Part-Time Employee, General Fund , Tax Supported Funds ,101253,51300
2015,Education,Boston Public Schools,Curley School K-8,Personnel Services,Permanent Employees,$7307353.70,$7307353.70,Permanent Employees, General Fund , Tax Supported Funds ,101256,51000
2015,Education,Boston Public Schools,Curley School K-8,Personnel Services,Emergency Employees,$69679.00,$69679.00,Emergency Employees, General Fund , Tax Supported Funds ,101256,51100
2015,Education,Boston Public Schools,Curley School K-8,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101256,51200
2015,Education,Boston Public Schools,Curley School K-8,Personnel Services,Part-Time Employee,$49332.00,$49332.00,Part-Time Employee, General Fund , Tax Supported Funds ,101256,51300
2015,Education,Boston Public Schools,Dever Elementary School,Personnel Services,Permanent Employees,$4366513.02,$4366513.02,Permanent Employees, General Fund , Tax Supported Funds ,101257,51000
2015,Education,Boston Public Schools,Dever Elementary School,Personnel Services,Emergency Employees,$95530.13,$95530.13,Emergency Employees, General Fund , Tax Supported Funds ,101257,51100
2015,Education,Boston Public Schools,Dever Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101257,51200
2015,Education,Boston Public Schools,Dever Elementary School,Personnel Services,Part-Time Employee,$57554.00,$57554.00,Part-Time Employee, General Fund , Tax Supported Funds ,101257,51300
2015,Education,Boston Public Schools,Dudley St. Neighborhood School,Personnel Services,Permanent Employees,$1676482.20,$1676482.20,Permanent Employees, General Fund , Tax Supported Funds ,101258,51000
2015,Education,Boston Public Schools,Dudley St. Neighborhood School,Personnel Services,Emergency Employees,$12312.20,$12312.20,Emergency Employees, General Fund , Tax Supported Funds ,101258,51100
2015,Education,Boston Public Schools,Dudley St. Neighborhood School,Personnel Services,Part-Time Employee,$10295.00,$10295.00,Part-Time Employee, General Fund , Tax Supported Funds ,101258,51300
2015,Education,Boston Public Schools,Eliot K-8,Personnel Services,Permanent Employees,$3736892.29,$3736892.29,Permanent Employees, General Fund , Tax Supported Funds ,101261,51000
2015,Education,Boston Public Schools,Eliot K-8,Personnel Services,Emergency Employees,$78988.00,$78988.00,Emergency Employees, General Fund , Tax Supported Funds ,101261,51100
2015,Education,Boston Public Schools,Eliot K-8,Personnel Services,Overtime,$19025.30,$19025.30,Overtime, General Fund , Tax Supported Funds ,101261,51200
2015,Education,Boston Public Schools,Eliot K-8,Personnel Services,Part-Time Employee,$40000.00,$40000.00,Part-Time Employee, General Fund , Tax Supported Funds ,101261,51300
2015,Education,Boston Public Schools,Ellis Elementary School,Personnel Services,Permanent Employees,$3319603.43,$3319603.43,Permanent Employees, General Fund , Tax Supported Funds ,101262,51000
2015,Education,Boston Public Schools,Ellis Elementary School,Personnel Services,Emergency Employees,$69387.00,$69387.00,Emergency Employees, General Fund , Tax Supported Funds ,101262,51100
2015,Education,Boston Public Schools,Ellis Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101262,51200
2015,Education,Boston Public Schools,Ellis Elementary School,Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101262,51300
2015,Education,Boston Public Schools,BPS Chief Financial Officer,Personnel Services,Permanent Employees,$1962990.15,$1962990.15,Permanent Employees, General Fund , Tax Supported Funds ,101020,51000
2015,Education,Boston Public Schools,B T U Pilot,Personnel Services,Permanent Employees,$2354295.11,$2354295.11,Permanent Employees, General Fund , Tax Supported Funds ,101266,51000
2015,Education,Boston Public Schools,B T U Pilot,Personnel Services,Emergency Employees,$22250.00,$22250.00,Emergency Employees, General Fund , Tax Supported Funds ,101266,51100
2015,Education,Boston Public Schools,B T U Pilot,Personnel Services,Overtime,$110000.00,$110000.00,Overtime, General Fund , Tax Supported Funds ,101266,51200
2015,Education,Boston Public Schools,B T U Pilot,Personnel Services,Part-Time Employee,$15508.00,$15508.00,Part-Time Employee, General Fund , Tax Supported Funds ,101266,51300
2015,Education,Boston Public Schools,BPS Chief Financial Officer,Personnel Services,Emergency Employees,$1446610.95,$1446610.95,Emergency Employees, General Fund , Tax Supported Funds ,101020,51100
2015,Education,Boston Public Schools,Everett Elementary School,Personnel Services,Permanent Employees,$2084009.15,$2084009.15,Permanent Employees, General Fund , Tax Supported Funds ,101267,51000
2015,Education,Boston Public Schools,Everett Elementary School,Personnel Services,Emergency Employees,$1000.00,$1000.00,Emergency Employees, General Fund , Tax Supported Funds ,101267,51100
2015,Education,Boston Public Schools,Everett Elementary School,Personnel Services,Overtime,$5677.48,$5677.48,Overtime, General Fund , Tax Supported Funds ,101267,51200
2015,Education,Boston Public Schools,Everett Elementary School,Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101267,51300
2015,Education,Boston Public Schools,BPS Chief Financial Officer,Personnel Services,Overtime,$2750240.00,$2750240.00,Overtime, General Fund , Tax Supported Funds ,101020,51200
2015,Education,Boston Public Schools,Gardner Elementary School,Personnel Services,Permanent Employees,$3471070.19,$3471070.19,Permanent Employees, General Fund , Tax Supported Funds ,101279,51000
2015,Education,Boston Public Schools,Gardner Elementary School,Personnel Services,Emergency Employees,$30945.00,$30945.00,Emergency Employees, General Fund , Tax Supported Funds ,101279,51100
2015,Education,Boston Public Schools,Gardner Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101279,51200
2015,Education,Boston Public Schools,Gardner Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101279,51300
2015,Education,Boston Public Schools,Elihu Greenwood School,Personnel Services,Permanent Employees,$2656159.80,$2656159.80,Permanent Employees, General Fund , Tax Supported Funds ,101285,51000
2015,Education,Boston Public Schools,Elihu Greenwood School,Personnel Services,Emergency Employees,$6000.00,$6000.00,Emergency Employees, General Fund , Tax Supported Funds ,101285,51100
2015,Education,Boston Public Schools,Elihu Greenwood School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101285,51300
2015,Education,Boston Public Schools,"Greenwood, S K-8",Personnel Services,Permanent Employees,$3891912.81,$3891912.81,Permanent Employees, General Fund , Tax Supported Funds ,101286,51000
2015,Education,Boston Public Schools,"Greenwood, S K-8",Personnel Services,Emergency Employees,$24241.00,$24241.00,Emergency Employees, General Fund , Tax Supported Funds ,101286,51100
2015,Education,Boston Public Schools,"Greenwood, S K-8",Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101286,51200
2015,Education,Boston Public Schools,"Greenwood, S K-8",Personnel Services,Part-Time Employee,$41110.00,$41110.00,Part-Time Employee, General Fund , Tax Supported Funds ,101286,51300
2015,Education,Boston Public Schools,Grew Elementary School,Personnel Services,Permanent Employees,$1745816.31,$1745816.31,Permanent Employees, General Fund , Tax Supported Funds ,101288,51000
2015,Education,Boston Public Schools,Grew Elementary School,Personnel Services,Emergency Employees,$9068.40,$9068.40,Emergency Employees, General Fund , Tax Supported Funds ,101288,51100
2015,Education,Boston Public Schools,Grew Elementary School,Personnel Services,Overtime,$0.00,$0.00,Overtime, General Fund , Tax Supported Funds ,101288,51200
2015,Education,Boston Public Schools,Grew Elementary School,Personnel Services,Part-Time Employee,$32888.00,$32888.00,Part-Time Employee, General Fund , Tax Supported Funds ,101288,51300
