HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",333U7HK6I9F76WRHGWAJ7WLA3WRJD3,A11LJQ41984DH,Approved,"Mon Sep 05 18:11:44 PDT 2016","Mon Sep 05 18:13:37 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png","seqOfTimestamps:1473124374357,1473124386925",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_124.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3KRVW3HTZNL39TGKGJI0INZR8TWSMA,A3KN6R8PCW31WO,Approved,"Mon Sep 05 18:31:10 PDT 2016","Mon Sep 05 18:33:18 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfTimestamps:1473125544661,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3L70J4KAZGMW53ODMQX6EXIRD9YADF,A3E3RIIR7SCG8L,Approved,"Mon Sep 05 18:37:05 PDT 2016","Mon Sep 05 18:38:55 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfTimestamps:1473125916214,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3R8YZBNQ9HI8BAUKK9R645N0VGH7QQ,APWQYLFCHNF7W,Approved,"Mon Sep 05 18:38:20 PDT 2016","Mon Sep 05 18:40:04 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfTimestamps:1473125262842,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3QAPZX2QN4DD1GSFXZGWT8FA7WX025,A1ZN6V0PU8VVAH,Approved,"Mon Sep 05 18:40:02 PDT 2016","Mon Sep 05 18:41:08 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1473126024549,1473126040950",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",31IBVUNM9SZDVB57ORJSYKZPAWEVFB,A1SDGKX11DE19T,Approved,"Mon Sep 05 18:42:09 PDT 2016","Mon Sep 05 18:43:55 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png","seqOfTimestamps:1473126180178,1473126201892,1473126214833","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",36AHBNMV1RCX1LMG2WBMHJ0YG01DYS,A45LS1ZTC5ID8,Approved,"Mon Sep 05 19:08:44 PDT 2016","Mon Sep 05 19:09:31 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfTimestamps:1473127744322,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",35DR22AR5DKAJOU94BJ8LW7DNHI3XE,A212WMJOUG2P4R,Approved,"Mon Sep 05 19:24:54 PDT 2016","Mon Sep 05 19:26:02 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png,seqOfTimestamps:1473128725945,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost83.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3HMIGG0U4L6LKQQPLO06VRMX5948YH,A1H610KVYQ6CPH,Approved,"Mon Sep 05 19:27:34 PDT 2016","Mon Sep 05 19:31:16 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_153.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_202.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_324.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_449.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png","seqOfTimestamps:1473128883737,1473128889591,1473128893183,1473128897159,1473128899791,1473128903871,1473128907191,1473128909726,1473128913046,1473128924246,1473128928446,1473128932693,1473128970772,1473128983283,1473129003338,1473129045200","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_202.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_153.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj264.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_324.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_449.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ33.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",320DUZ38G7MAIG18IMBRDHO7GO8GJB,A2VNBPTLEKMYLI,Approved,"Mon Sep 05 19:32:11 PDT 2016","Mon Sep 05 19:33:26 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfTimestamps:1473129158628,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3DYGAII7PL8XHGYKGVLN4RELVANQPG,AQPK0AZ79N6ZV,Approved,"Mon Sep 05 19:34:36 PDT 2016","Mon Sep 05 19:35:49 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1473129314742,1473129323556,1473129326809,1473129328954,1473129332964,1473129335148","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3TR2532VIPU8LNC269251QBIMA5J6C,A227UCGEBH62YN,Approved,"Mon Sep 05 19:33:35 PDT 2016","Mon Sep 05 19:40:25 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfTimestamps:1473129537802,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3OONKJ5DKCJSSAKUIDBIK2EWZ5QOBL,A17TBQL9ECKG7M,Approved,"Mon Sep 05 19:45:14 PDT 2016","Mon Sep 05 19:45:53 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfTimestamps:1473129938991,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",352YTHGROVDYFUDYZL65SFBPDRWH4L,AHINCGMAX4VFW,Approved,"Mon Sep 05 20:03:29 PDT 2016","Mon Sep 05 20:04:10 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfTimestamps:1473131039538,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis652.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",31Q0U3WYDPFKU6A3ZU1R34FSN4R71X,A2910C6J5DV027,Approved,"Mon Sep 05 20:15:44 PDT 2016","Mon Sep 05 20:17:12 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfTimestamps:1473131816606,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",30BXRYBRP4XAOWWI9RCON7UGXKWHW8,A2CBAWYD20BMCU,Approved,"Mon Sep 05 20:23:25 PDT 2016","Mon Sep 05 20:24:45 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473132272937,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3HMVI3QICJS39Q64M3RRGHZPR311YT,A3S0I6RTX07TTI,Approved,"Mon Sep 05 20:37:43 PDT 2016","Mon Sep 05 20:38:51 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfTimestamps:1473133101179,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3BF51CHDTVAHG6VXGKJ3GCLCWFIH07,A2LH46CF54XAKJ,Approved,"Mon Sep 05 20:46:56 PDT 2016","Mon Sep 05 20:49:04 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1473133712432,1473133728641","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3YDTZAI2WXGNBJSKXW3K0SVIW23149,A8SNI4WI1UCNZ,Approved,"Mon Sep 05 21:10:30 PDT 2016","Mon Sep 05 21:13:15 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfTimestamps:1473135167423,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3UNH76FOCS505FSTFPAP09NSPEWYMY,AD7OAFT2C8NCB,Approved,"Mon Sep 05 21:12:41 PDT 2016","Mon Sep 05 21:14:20 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png","seqOfTimestamps:1473135210561,1473135218113",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3OSWBBLG1EX81GW6X0PKY5TPEUBDXQ,A7GEV14AND4AI,Approved,"Mon Sep 05 21:26:55 PDT 2016","Mon Sep 05 21:29:33 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_116.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj176.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png","seqOfTimestamps:1473136088707,1473136116905,1473136137344,1473136146391,1473136163967","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj176.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_116.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3JWH6J9I9SDAAPKIHYB55DER9VPBNX,A22JE7Q8TDOFHB,Approved,"Mon Sep 05 21:57:44 PDT 2016","Mon Sep 05 21:58:40 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfTimestamps:1473137909966,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3WYP994K17RYGC71S938BDQ6ZEI6YX,A3IB7YJHP04OHI,Approved,"Mon Sep 05 22:02:10 PDT 2016","Mon Sep 05 22:08:19 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj176.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj172.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost523.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN32_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1473138228808,1473138238791,1473138303553,1473138319226,1473138348971,1473138388660,1473138403349,1473138409189,1473138414782,1473138419126,1473138424133,1473138430775,1473138435758,1473138439662,1473138443862,1473138452622,1473138459551,1473138466055,1473138470287,1473138474824,1473138479111","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj172.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN32_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost55.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj176.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost523.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_453.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",35DR22AR5DKAJOU94BJ8LW7DNHM3XI,ARR3UJTM2ZGK4,Approved,"Mon Sep 05 22:13:55 PDT 2016","Mon Sep 05 22:15:20 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoQ26.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png","seqOfTimestamps:1473138873984,1473138876754,1473138879853,1473138894248,1473138899386,1473138906594","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj474.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoQ26.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3PQ8K71NHXKY7WL12G64OWALS65AAH,AYO59C394ZYIZ,Approved,"Mon Sep 05 22:34:55 PDT 2016","Mon Sep 05 22:38:29 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png","seqOfTimestamps:1473140234482,1473140277154,1473140305794,1473140315330,1473140324682","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_99.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",31T4R4OBOSG4H9K1FRQBK0YJR1KC7U,A2J4RU7ND4L5YV,Approved,"Mon Sep 05 22:38:06 PDT 2016","Mon Sep 05 22:38:53 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfTimestamps:1473140309376,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3Y5140Z9DXGK0IA13NGEVPNZ40APIG,A1LXNT9GHAFEEM,Approved,"Mon Sep 05 22:55:14 PDT 2016","Mon Sep 05 22:56:38 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473141368421,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",32RIADZISS4N53REAFI4WTIRM2G4SW,A12U9NV5I1T7A5,Approved,"Mon Sep 05 22:55:59 PDT 2016","Mon Sep 05 22:56:51 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,seqOfTimestamps:1473141405854,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost187.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3JBT3HLQF826V8ZB3R40VKQP0DCZPN,A2N962G55T9MOB,Approved,"Mon Sep 05 23:15:10 PDT 2016","Mon Sep 05 23:16:17 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfTimestamps:1473142555868,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",3QIYRE09Y3H9XR2QF1IGZ11INJYN1Q,A874J1WS24QF0,Approved,"Mon Sep 05 23:15:29 PDT 2016","Mon Sep 05 23:16:28 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png","seqOfTimestamps:1473142543901,1473142566136","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png",seqOfAllImages:,
33EEIIWHK777ZGXNC5PKL07G62YVQ0,"Image Search Task with Caption Provided."," ",33PPUNGG385R7LFQGJ8P0FQ41V0RZ7,A3JXPYTB0LABXC,Approved,"Mon Sep 05 23:22:25 PDT 2016","Mon Sep 05 23:25:05 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis678.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png","seqOfTimestamps:1473142987401,1473142991740,1473142998125,1473143074066","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis678.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png",seqOfAllImages:,
