HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3B2X28YI3WF234EQIHPO32S6I9AB6B,A1CY01G7686ORZ,Approved,"Sat Jan 07 16:07:48 PST 2017","Sat Jan 07 16:08:40 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png","seqOfTimestamps:1483834092909,1483834105883,1483834118587","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3PH3VY7DJLXWFHWCFDIVNEYMXEPWZ3,A0653381110OIK5YPZSDY,Approved,"Sat Jan 07 16:21:31 PST 2017","Sat Jan 07 16:26:07 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost456.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj459.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj459.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_475.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png","seqOfTimestamps:1483835042627,1483835046004,1483835047857,1483835050397,1483835052206,1483835058415,1483835068996,1483835070871,1483835072134,1483835077577,1483835087114,1483835094645,1483835096629,1483835108953,1483835111164,1483835113565,1483835120235,1483835132644,1483835145341,1483835147361,1483835155388,1483835159219","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost456.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_475.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj459.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_66.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoI11_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",38F71OA9GTWU5OBYAZI1BOGDN7IFM8,A1MFVFBH60MBSU,Approved,"Sat Jan 07 16:26:38 PST 2017","Sat Jan 07 16:32:15 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj292.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoN05.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost456.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK12_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png","seqOfTimestamps:1483835288430,1483835296305,1483835309102,1483835327049,1483835357387,1483835375717,1483835379738,1483835383102,1483835386064,1483835389430,1483835407021,1483835411941,1483835422873,1483835429962,1483835434588,1483835442956,1483835447123,1483835454557,1483835458099,1483835467943,1483835488156,1483835493177,1483835499419,1483835507994","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB25_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoN05.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost187.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK12_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost456.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj292.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_390.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB24_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3IQ1VMJRYTKK2DBWAAS4S1Z2QSZA9S,A1F3IJU2HXZ0PQ,Approved,"Sat Jan 07 16:39:57 PST 2017","Sat Jan 07 16:41:13 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png,seqOfTimestamps:1483836042799,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3R8YZBNQ9HI8BAUKK9R645N1ZKXQ73,A2NG2CCBMVEBIA,Approved,"Sat Jan 07 16:42:09 PST 2017","Sat Jan 07 16:46:40 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png","seqOfTimestamps:1483836354274,1483836358822,1483836386248","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3X08E93BHVIWXSXVMQ8GSM6E48266O,AVRP3UAUNY9OP,Approved,"Sat Jan 07 17:02:14 PST 2017","Sat Jan 07 17:08:06 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj308.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj508.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN16_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj508.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryK01.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_516.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png","seqOfTimestamps:1483837399861,1483837404815,1483837411532,1483837416492,1483837424099,1483837429214,1483837432770,1483837453239,1483837460664,1483837464121,1483837472795,1483837478478,1483837509064,1483837515341,1483837521516,1483837528536,1483837536867,1483837559144,1483837630017","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj308.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_493.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_516.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoN16_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj508.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_454.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryK01.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB24_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",35BLDD71I6XJ0SW7P3DZ1CF8Q5QVZV,AR72L0JX4D03W,Approved,"Sat Jan 07 17:09:48 PST 2017","Sat Jan 07 17:12:12 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj553.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj462.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png","seqOfTimestamps:1483837814170,1483837829697,1483837834481,1483837840425,1483837843161,1483837847577,1483837865538,1483837870217,1483837902969,1483837913009,1483837915969,1483837919560,1483837922744","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj462.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj553.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK06_2.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3DIP6YHAPCSNEL9YLNOCOOUIR2Z8EI,AX0ZRWY1SH1Z1,Approved,"Sat Jan 07 22:12:32 PST 2017","Sat Jan 07 22:23:59 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis230.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoN16_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryL11_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_45.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis230.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoN16_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis697.png","seqOfTimestamps:1483856012707,1483856082029,1483856132257,1483856148641,1483856180398,1483856189490,1483856207240,1483856228291,1483856241782,1483856250763,1483856274493,1483856286921,1483856342660,1483856371431,1483856397831,1483856428107,1483856468008,1483856488322,1483856566826","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_45.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis230.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis416.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis697.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryL11_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis328.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoN16_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3YHH42UU5BFJ22EN75Y184EKH1P0LB,A3IB7YJHP04OHI,Approved,"Sat Jan 07 22:16:46 PST 2017","Sat Jan 07 22:25:46 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryB04.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_475.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj292.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost575.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_449.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj593.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj360.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis288.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_491.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryB04.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj79.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj481.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_475.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png","seqOfTimestamps:1483856359387,1483856391926,1483856413806,1483856439563,1483856448048,1483856463886,1483856510270,1483856549668,1483856557966,1483856565964,1483856573804,1483856579326,1483856584371,1483856589150,1483856594092,1483856597107,1483856601749,1483856605039,1483856667719,1483856672974,1483856681145,1483856685116,1483856689221,1483856694362,1483856697903,1483856701492,1483856706063,1483856709551,1483856712773,1483856717550,1483856722091,1483856725360,1483856730983,1483856734106","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj297.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_124.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_439.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj593.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis288.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_491.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj79.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB19_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj99.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj292.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_449.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_110.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj360.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryB04.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryB10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj505.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj481.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_475.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost575.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoJ15_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3AMW0RGHOD2CEJLS03T60XJHU40NP6,A1NGJPPQF8XD1N,Approved,"Sat Jan 07 22:25:23 PST 2017","Sat Jan 07 22:28:27 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfTimestamps:1483856889186,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3L4PIM1GQTGR2V5LKX66M8H3Z6SRYS,ANIRTJBXLLWKY,Approved,"Sat Jan 07 22:40:29 PST 2017","Sat Jan 07 22:42:00 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png","seqOfTimestamps:1483857638773,1483857707124","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost83.png",seqOfAllImages:,
